7486_7	7486_8	7486_9	7486_10	7486_17	7486_18	7486_19	7486_20
EDA2R	1952	1297	2091	1781	685	823	748	694
RNU6-394P	0	0	0	0	0	0	0	0
RP6-22P16.1	0	0	0	0	0	0	0	0
RP4-808O4.2	0	0	0	0	0	0	0	0
AR	64	48	107	51	25	32	12	3
RP11-383C12.2	0	0	0	0	0	0	0	0
RP6-201G10.2	1	0	1	3	0	0	0	0
OPHN1	16	8	15	12	3	5	2	1
RP11-516A11.1	6	5	1	6	5	7	5	3
RNU6-1225P	0	0	0	0	0	0	0	0
RP11-516A11.3	0	0	0	0	0	0	0	0
RP13-313G19.2	0	0	0	0	0	0	0	0
YIPF6	1437	1194	1640	1631	1337	1354	1254	1023
RNU6-245P	0	0	2	1	2	0	0	1
RP13-470G3.1	1	1	2	2	1	1	4	0
RP13-470G3.2	0	0	0	0	0	0	0	0
STARD8	105	84	138	79	122	177	115	125
RP13-178D16.1	2	1	1	2	1	0	0	1
RP13-178D16.2	3	4	3	5	3	3	1	0
EFNB1	871	560	921	713	548	456	579	370
PJA1	1307	1259	1404	1570	1256	998	1231	815
RP13-55H22.2	0	1	1	1	3	1	2	0
LINC00269	0	0	0	0	0	0	0	0
RP11-446J19.1	0	0	0	0	0	0	0	0
FAM155B	6	2	15	7	0	0	0	1
RP13-57D9.3	0	0	0	0	0	0	0	0
EDA	189	137	207	189	74	14	72	22
RNA5SP506	0	0	0	0	0	0	0	0
RP11-237F13__B.2	0	2	3	0	0	2	1	1
MIR676	0	0	0	0	0	0	0	0
AWAT2	0	0	0	1	0	0	0	0
OTUD6A	0	0	0	0	0	0	0	0
RP11-351K23.3	0	0	0	0	0	0	0	0
RP11-351K23.2	0	0	1	0	0	0	0	0
IGBP1	2636	1231	2978	1655	2594	1715	2594	1384
RP13-46G5.4	0	2	1	1	1	1	0	0
RP13-46G5.5	20	28	33	36	40	39	22	23
DGAT2L6	0	0	1	0	0	0	0	2
RN7SL581P	0	1	0	0	0	0	0	0
AWAT1	0	3	0	0	2	1	0	1
RNA5SP507	1	0	4	0	0	0	0	0
P2RY4	7	17	28	12	8	34	11	13
ARR3	58	56	56	62	55	70	55	44
RAB41	19	30	34	51	31	17	20	22
PDZD11	801	657	837	875	1016	1139	1116	981
KIF4A	98	68	69	116	1551	1583	1644	1196
RP13-26D14.2	0	0	0	0	0	0	0	0
RNY4P23	0	0	0	0	0	0	0	0
GDPD2	4	8	1	5	1	10	2	5
RP11-528B10.5	0	2	1	7	1	2	0	4
DLG3	613	261	646	388	1268	1092	1277	919
RNU4-81P	0	0	0	0	0	0	0	0
RP11-528B10.4	3	1	5	1	1	3	1	1
TEX11	0	0	0	1	0	1	0	0
RP11-291O7.1	0	0	0	0	0	0	1	0
SNORD3E	0	0	0	0	0	0	0	0
RP13-278H16.2	0	0	0	0	0	0	0	0
SLC7A3	2	2	0	0	0	0	0	1
RP11-320L13.2	58	33	59	36	48	45	59	41
RP5-1091N2.3	0	1	1	1	0	2	1	0
RNU1-56P	0	0	0	0	3	2	0	0
RP5-1091N2.2	22	23	30	33	19	28	15	18
SNX12	1089	1143	1109	1365	1349	1548	1244	1131
FOXO4	969	619	993	831	900	821	878	709
CXorf65	18	9	13	22	14	23	21	18
RP5-1091N2.12	0	0	0	0	0	0	0	0
IL2RG	6723	5904	7176	8000	6479	8584	7844	7264
MED12	5557	4820	5831	6174	4707	5241	4765	3741
NLGN3	517	513	559	782	280	348	274	268
RP5-1091N2.9	165	101	167	138	200	188	190	156
GJB1	1	1	0	0	0	2	0	1
ZMYM3	3083	2022	3178	2763	3112	2668	3093	1988
NONO	16023	12472	17032	16456	19177	17536	19937	13508
ITGB1BP2	91	102	76	161	123	185	127	144
AL590762.6	0	1	3	3	4	1	4	2
AL590762.7	5	5	16	3	12	17	16	5
TAF1	4661	3468	4832	4492	4178	3346	3953	2425
AL590762.10	0	2	1	4	3	2	0	0
AL590762.11	17	9	16	23	7	6	10	4
INGX	13	6	7	7	5	14	6	4
AL590763.5	4	0	4	5	3	3	2	1
OGT	56105	39693	61262	51517	50555	42673	51219	34039
GCNA	444	412	438	583	387	378	454	265
CXCR3	1959	1394	2185	1971	1345	1555	1499	1152
RP11-402P6.9	2	0	3	0	0	1	0	2
RP11-402P6.15	5	1	2	2	2	4	0	4
RP11-402P6.2	0	0	0	0	0	0	0	0
LINC00891	2	0	7	0	3	0	8	0
CXorf49	0	0	0	0	0	0	0	0
RP11-402P6.13	0	0	0	0	0	0	0	0
RP11-402P6.3	0	0	0	0	0	0	0	0
RP11-402P6.4	0	0	0	0	0	0	0	0
RP11-402P6.12	0	0	0	0	0	0	0	0
CXorf49B	0	0	0	0	0	0	0	0
RP11-402P6.5	0	0	0	0	0	0	0	0
RP11-402P6.6	0	0	0	0	0	0	0	0
AL590763.16	0	0	0	0	0	0	0	0
NHSL2	8	0	5	2	87	107	117	93
RNU6-1078P	0	0	0	0	0	0	0	0
RPS26P11	0	0	0	0	2	0	0	0
RGAG4	23	22	14	18	77	176	108	167
RP11-262D11.2	0	0	0	0	0	0	0	0
PIN4	636	584	681	807	694	770	787	667
RN7SL388P	2	1	0	1	2	0	2	0
ERCC6L	58	45	71	47	665	573	675	428
RPS4X	47967	26290	52254	35663	48378	30410	52345	24561
CITED1	2	5	2	5	8	3	1	5
HDAC8	531	466	567	520	637	657	624	546
RNU2-68P	0	0	0	0	0	0	1	0
PHKA1	79	68	71	99	111	116	102	87
RP1-172N19.3	0	0	0	0	0	0	0	0
RP1-172N19.2	0	0	0	0	1	0	0	0
RP1-172N19.4	0	0	1	0	0	0	0	0
RNU1-112P	0	0	0	0	0	0	0	0
DMRTC1B	1	0	0	0	0	0	0	0
RP1-172N19.5	0	0	0	0	0	0	0	0
RP1-172N19.1	0	0	0	0	0	0	0	0
RP11-69A21.2	0	0	0	0	0	0	0	0
DMRTC1	1	0	0	1	0	0	1	0
RP11-192I24.1	0	0	0	0	0	0	0	0
AL353999.2	0	0	0	0	0	0	0	0
RP11-493K23.1	0	0	0	0	0	0	0	0
PABPC1L2B	0	0	0	0	1	0	0	0
PABPC1L2A	0	0	0	0	0	0	0	0
RP11-493K23.4	0	0	0	0	0	0	0	0
NAP1L6	0	0	0	0	3	0	0	0
NAP1L2	147	130	137	168	203	124	208	125
AC004074.3	1	1	0	1	1	1	1	1
AC004074.4	0	0	0	0	0	0	0	0
AC004074.1	0	0	0	0	0	0	0	0
RNU6-1044P	0	0	0	0	0	0	0	0
CDX4	0	0	0	0	0	0	0	0
RP11-456E1.2	0	0	0	0	0	0	0	0
MAP2K4P1	12	27	12	23	34	23	16	25
RPL7P53	0	0	0	2	2	0	0	0
CHIC1	643	362	609	435	629	545	664	406
RP11-108A15.2	0	0	1	0	0	1	0	1
TSIX	1	0	1	1	0	0	0	1
XIST	0	0	0	0	0	0	0	0
RF02266	0	0	0	0	0	0	0	0
RF01881	0	0	0	0	0	0	0	0
RF01880	0	0	0	0	0	0	0	0
FXYD8	0	0	0	0	0	0	0	0
JPX	51	35	45	39	28	43	47	39
RF02124	0	0	0	0	0	0	0	0
RF02125	0	0	0	0	0	0	0	0
FTX	5725	4640	6628	6293	4856	4594	5208	3684
RP13-216E22.4	29	14	32	17	18	13	31	8
RP13-216E22.5	3	7	4	10	3	4	4	6
RP13-36G14.2	1	1	2	0	1	0	0	0
RP13-36G14.3	0	1	0	2	0	0	0	0
RP13-33H18.1	4	12	6	16	11	14	12	9
RP13-204A15.2	1	0	6	1	2	3	0	1
RP13-204A15.4	0	3	3	1	0	3	1	4
RP13-204A15.5	5	0	1	1	0	0	0	0
RP13-204A15.1	0	0	0	0	0	0	0	0
RP13-204A15.3	3	9	5	5	2	1	6	5
USMG5P1	2	3	0	1	2	2	1	2
RP3-368A4.2	0	0	0	0	0	0	0	0
RP3-368A4.3	429	359	575	454	314	301	303	204
RP3-368A4.6	1195	848	1305	1009	736	570	913	475
MIR421	14	12	24	5	12	12	8	2
MIR374B	0	0	0	0	0	0	0	0
MIR374C	0	0	0	0	0	0	0	0
RN7SL648P	0	0	1	4	0	2	2	0
RF02119	0	0	0	1	0	0	1	0
RF02120	0	0	0	0	0	0	0	0
RF02121	0	0	0	0	0	0	0	0
RF02123	0	0	0	0	0	0	0	0
MIR545	0	0	0	0	0	0	0	0
MIR374A	0	0	0	0	0	0	0	0
RF02122	0	0	0	0	0	0	0	0
ZCCHC13	0	0	0	0	0	0	0	0
AC004386.3	0	0	0	0	0	0	0	0
AC004386.4	0	1	5	1	1	4	0	1
RN7SL790P	0	0	0	0	0	0	0	0
AC004073.1	0	0	0	0	1	0	0	0
AC004073.2	0	0	0	0	0	0	0	1
SLC16A2	5	6	2	6	7	9	13	9
AC004073.4	0	0	0	0	0	0	0	0
CTD-2530H13.2	27	16	25	26	21	13	18	20
RLIM	2907	2469	2891	3322	2605	2889	2418	2207
RNU6-330P	0	0	0	0	0	0	0	0
NEXMIF	95	99	104	122	75	34	46	28
RP11-130N24.2	0	0	0	0	0	0	0	0
ABCB7	1373	765	1366	989	1279	941	1222	733
RP11-145B3.2	0	0	1	0	1	0	0	0
RNU6-562P	0	0	0	0	0	0	0	0
UPRT	593	549	625	619	650	700	614	513
RP11-311P8.2	77	85	100	88	67	53	68	35
ZDHHC15	5	15	15	11	6	9	11	3
RP11-311P8.1	2	0	5	3	0	1	4	1
RP11-451L9.2	0	0	0	0	0	0	0	0
RP11-451L9.3	0	0	1	1	0	0	3	0
RP11-324B6.1	16	20	17	25	21	7	14	10
MAGEE2	0	0	0	0	0	0	0	0
SAR1AP4	0	0	0	0	0	0	0	0
RP11-212D3.2	0	0	0	0	0	0	0	0
RP11-212D3.4	0	0	0	0	0	0	0	0
RP3-481A17.1	0	0	0	0	0	0	0	0
PBDC1	1127	911	1186	1221	1240	1205	1259	1014
RP11-322A17.1	0	0	0	0	0	0	0	0
RNU6-867P	0	0	0	0	0	0	0	0
RP11-322A17.3	0	0	0	0	0	0	0	0
LDHBP	8	0	7	0	6	6	5	4
MAGEE1	366	266	413	344	439	395	451	285
RNA5SP508	0	0	0	0	0	0	0	0
RP1-279N11.1	0	0	0	0	0	0	0	0
MIR325HG	0	0	0	0	0	0	0	0
MIR384	0	0	0	0	0	0	0	0
MIR325	0	0	0	0	0	0	0	0
RNA5SP509	0	0	0	0	0	0	0	0
BX682235.1	0	0	0	0	0	0	0	0
FGF16	0	0	0	0	0	0	0	0
ATRX	4278	3449	4377	4346	3752	3621	3624	2454
RP3-346O6.2	0	0	0	0	0	0	0	0
MAGT1	2636	2344	2764	3146	3430	3396	3244	2504
RNU6-854P	1	0	1	2	0	0	0	1
RN7SL460P	0	0	0	0	0	0	0	0
COX7B	2422	2209	2570	2971	2863	3176	3138	2526
ATP7A	1303	1159	1219	1323	1186	1288	1096	897
PGK1	18611	37175	19447	48646	20401	32138	20860	24320
RP5-1000K24.2	33	21	23	17	27	24	25	14
PGAM4	5	2	4	2	0	4	2	0
TAF9B	1897	1425	1861	1895	1930	1593	1964	1231
FNDC3CP	1	2	3	3	0	0	1	0
CYSLTR1	1995	2697	1899	3236	2071	3157	2237	2184
RP1-198G23.1	0	0	0	0	0	0	0	0
RP1-198G23.2	0	0	0	0	0	0	0	0
ZCCHC5	0	0	0	1	0	4	0	2
RP13-208E17.2	0	0	0	0	0	0	0	0
LPAR4	0	2	2	1	1	4	2	2
RP11-475D8.3	1	0	0	0	0	0	0	0
MIR4328	0	0	0	0	0	0	0	0
P2RY10	1609	1030	1479	1340	1093	1102	1085	788
RP11-180D15.1	0	0	0	0	1	2	0	0
GPR174	4047	2827	4055	3492	2764	3040	2761	2352
RP11-159L8.2	1	0	0	3	4	0	0	4
RP4-696H22.2	0	1	4	1	1	1	0	0
ITM2A	9617	6324	8682	8308	7550	8512	8676	6327
RP1-164L12.1	6	0	2	3	5	8	4	2
TBX22	0	0	0	0	0	0	0	0
CHMP1B2P	0	0	0	0	0	0	1	1
FAM46D	0	0	0	0	0	0	0	0
RP11-325E14.1	0	0	0	2	0	0	0	0
RP11-325E14.2	0	1	1	1	0	1	0	0
RP11-325E14.3	0	1	2	1	0	0	1	0
BRWD3	2865	2180	2832	2779	1882	1884	1794	1392
RP11-325E14.5	3	4	1	6	1	1	2	1
RNU6-493P	0	0	0	0	0	0	0	0
VDAC1LP	9	1	6	7	7	6	9	3
RNU6-995P	0	0	0	0	0	0	0	0
RP11-196G4.2	1	0	0	0	0	2	1	0
HMGN5	46	41	50	35	113	62	97	46
SH3BGRL	3787	2378	3884	3097	4134	4008	4353	3063
RP11-346E8.1	10	2	13	7	14	8	16	5
RP13-52K8.1	0	0	0	1	2	2	1	0
XXyac-YR12DB5.1	0	0	0	0	0	0	0	0
RNU6-974P	0	0	0	0	0	0	0	0
RP4-581F12.1	0	0	0	0	0	0	0	0
RP4-581F12.2	0	0	0	0	0	0	0	0
RP5-849L7.1	0	0	0	0	0	0	0	0
RP11-121C22.1	0	0	0	0	0	0	0	0
RP3-326L13.2	0	0	0	0	0	0	0	0
POU3F4	0	0	0	0	0	0	0	0
RP1-223D17.1	0	0	0	0	0	0	0	0
RP11-62C22.1	0	0	0	0	0	0	1	0
CYLC1	0	0	0	0	0	0	0	0
RPS6KA6	3	4	5	1	3	14	7	0
MIR548I4	0	0	0	0	0	0	0	0
HDX	19	30	25	64	51	66	59	37
RP11-74B21.1	0	0	0	0	0	0	0	0
RP1-30P20.1	0	1	0	0	0	1	0	0
UBE2DNL	0	0	0	0	0	0	0	0
RP1-215K18.4	0	0	0	0	0	0	0	0
APOOL	976	639	929	876	845	860	844	601
SATL1	1	1	1	1	0	1	0	0
RP3-388N15.2	0	0	0	0	0	0	0	0
RP5-928E24.4	0	0	0	0	0	0	0	0
RP5-928E24.2	0	0	0	0	0	0	0	0
ZNF711	47	11	25	23	54	8	52	9
POF1B	1	2	2	3	2	3	7	0
MIR1321	0	0	0	0	0	0	0	0
RP1-93L7.3	0	0	0	0	0	0	0	0
RP1-93L7.4	0	1	0	0	0	0	0	0
CHM	1061	796	1066	1015	1038	973	976	748
MIR361	0	0	0	0	0	0	0	0
RP6-145B8.2	0	0	0	0	0	0	0	0
RP6-145B8.3	1	2	0	3	3	2	5	3
RP6-145B8.4	0	0	0	0	0	0	0	0
DACH2	0	1	0	0	0	0	0	0
RP1-321O10.2	1	6	8	0	2	1	1	3
RP1-225D2.1	0	0	0	0	0	0	0	0
RP5-1059E7.2	0	0	0	0	0	0	0	0
RP11-345E19.2	0	0	0	0	0	0	0	0
RP3-431C21.1	0	0	0	0	0	0	0	0
RP11-192B18.1	0	0	0	0	0	0	0	0
RP1-52D1.1	0	0	0	0	0	0	0	0
KLHL4	4	0	0	0	4	3	1	2
RP1-138A5.1	2	2	3	0	1	1	5	2
RP1-138A5.3	0	0	0	0	0	0	0	0
RP1-138A5.2	0	0	0	0	0	0	0	0
RP6-43L17.1	0	0	0	0	0	0	0	0
RP6-43L17.2	0	0	0	0	0	0	0	0
RP5-998G20.1	0	0	0	0	0	0	0	0
RP3-452M16.1	0	0	0	0	0	1	0	0
CTD-2194M22.1	0	0	0	0	0	0	0	0
CPXCR1	0	0	0	0	0	0	0	0
RP1-249C1.1	0	0	0	0	0	0	0	0
RP11-137D19.1	0	0	0	0	0	0	0	0
RP13-324D24.1	0	0	0	0	0	0	0	0
RP13-348B13.1	0	0	0	0	0	0	0	0
RP13-348B13.2	0	0	0	0	0	0	0	0
TGIF2LX	0	0	0	0	0	0	0	0
RP13-140E4.1	0	0	0	1	0	0	0	0
RP13-140E4.2	0	0	0	0	1	0	0	0
RP13-362E11.3	0	0	0	0	0	0	0	0
RP13-362E11.1	0	0	0	0	0	0	0	0
RP13-362E11.2	0	0	0	0	0	0	0	0
RNU6-555P	0	0	0	0	0	0	0	0
RP13-212L9.1	0	0	0	0	0	0	0	0
CXorf46	0	0	0	0	0	0	0	0
RP13-24G8.2	0	0	0	0	0	0	0	0
PABPC5	0	0	0	0	0	0	0	0
RP13-222H17.1	0	0	0	0	0	0	0	0
PCDH11X	0	0	0	0	0	0	0	0
RNU2-26P	0	0	0	0	0	0	0	0
AC004478.2	0	0	0	0	0	1	0	1
RP13-136L2.1	24	18	18	11	16	13	14	12
RP13-138P15.3	0	0	0	0	1	0	0	0
RP13-138P15.2	0	0	0	0	0	0	0	0
RP13-258O15.1	2	0	2	4	2	1	3	2
RP13-258O15.2	0	0	0	0	0	0	0	0
RP11-156J23.1	0	0	0	0	0	0	0	0
RP13-88F20.1	2	4	1	3	2	0	3	1
RP11-236M5.1	0	1	0	0	2	0	0	0
RP3-455H14.1	0	0	0	0	0	0	0	0
RP13-62H24.1	0	0	0	0	0	0	0	0
NAP1L3	77	34	69	53	103	29	121	21
FAM133A	0	0	0	1	1	0	0	0
RP1-60G11.1	0	0	0	0	0	0	0	0
RNU6-332P	0	0	0	0	0	0	0	0
RP13-213K19.1	0	0	0	0	0	0	0	0
RP11-465C5.1	0	0	0	0	0	0	0	0
RP13-211P9.1	0	0	0	0	0	0	0	0
MIR548M	0	0	0	0	0	0	0	0
RP3-380C13.2	0	0	0	0	0	0	0	0
RP3-380C13.1	1	0	0	0	0	0	0	0
RNA5SP510	0	0	0	0	0	0	0	0
RP11-471G13.2	0	0	1	0	0	0	0	0
RP11-471G13.4	0	0	0	0	0	0	0	0
RP11-471G13.3	0	0	0	0	0	0	0	0
RP11-471G13.1	0	0	0	0	0	0	0	0
RP11-471G13.5	0	0	0	0	0	0	0	0
RP5-961K14.1	1	2	0	1	1	0	0	0
RN7SL379P	0	0	0	0	0	0	0	0
RP5-961K14.2	0	0	0	0	0	0	0	0
RP1-199L16.1	0	0	0	0	0	0	0	0
RP13-40J16.1	0	0	0	0	0	0	0	0
RN7SKP194	0	0	0	0	0	0	0	0
RP11-25C15.1	0	0	0	0	0	0	0	0
DIAPH2	579	377	630	492	695	618	613	452
RPA4	10	3	5	4	6	5	11	3
RP11-392M9.2	0	0	0	0	0	0	0	0
RN7SL74P	1	0	0	0	0	0	0	0
RP11-487I9.2	5	1	3	10	5	3	1	0
ERVWE2	0	0	0	0	0	0	0	0
RP13-75G22.1	0	0	0	0	0	0	0	0
RP13-130D24.1	0	0	0	0	0	0	0	1
RP11-29L10.1	0	0	0	0	0	0	0	0
RP11-390F10.3	0	0	0	0	0	0	0	0
RP11-390F10.1	0	1	1	0	1	0	0	1
RP11-390F10.2	0	0	0	0	0	0	0	0
RP11-485F13.1	0	0	0	0	0	0	0	0
RP3-377O6.2	0	0	0	0	0	0	0	0
RP3-377O6.1	0	0	0	0	0	0	0	0
RP11-368G3.1	0	0	0	0	0	0	0	0
RP11-402K9.1	0	0	0	0	0	0	0	0
RP11-402K9.2	0	0	6	1	4	1	2	1
PCDH19	1	0	0	3	0	2	0	0
TNMD	0	0	0	0	0	0	0	0
TSPAN6	1	2	0	1	21	1	13	5
SRPX2	1	1	0	0	1	1	1	0
SYTL4	3	3	0	8	2	4	3	2
RP3-347M6.1	0	0	0	0	0	0	0	0
RP3-347M6.2	1	0	0	1	1	1	0	2
RP3-347M6.3	0	0	0	0	0	0	0	0
CSTF2	1370	1376	1444	1658	1534	1919	1542	1498
NOX1	41	27	25	40	35	53	36	48
RP1-146H21.3	0	0	1	0	0	0	0	0
RP1-146H21.4	2	5	1	6	7	8	8	2
LL0XNC01-131B10.2	2	0	2	0	5	3	3	0
XKRX	5	4	7	6	15	4	14	9
RP3-341D10.1	3	4	2	3	9	10	6	0
ARL13A	26	18	21	20	18	14	24	17
TRMT2B	1700	1036	1891	1411	1812	1327	1749	997
RP4-664K17.2	4	2	4	5	1	1	5	1
TMEM35	0	0	0	0	0	0	0	0
CENPI	51	43	41	66	688	717	698	580
GHc-210E9.2	0	0	0	0	0	0	0	0
DRP2	32	17	60	22	116	114	88	98
TAF7L	3	6	5	15	4	15	4	11
RNU6-934P	0	0	0	0	0	2	0	0
NANOGNBP3	6	10	5	6	4	5	11	4
RPL21P132	1	1	1	0	7	4	7	4
TIMM8A	379	260	406	274	393	278	399	227
BTK	3	3	3	2	3	2	8	2
RPL36A	699	540	800	741	608	461	595	405
RPL36A-HNRNPH2	0	0	0	0	0	0	0	0
GLA	713	821	757	1108	843	942	921	757
HNRNPH2	2696	3067	2890	3966	3143	3989	3174	2905
ARMCX4	273	456	362	623	404	401	395	344
RP1-164F3.8	2	2	0	2	0	0	1	0
RP3-514P16.1	0	0	0	0	2	1	2	0
ARMCX1	3	25	5	19	21	12	12	18
RP4-545K15.3	0	0	0	1	0	0	0	0
ARMCX6	529	518	635	648	600	556	535	432
ARMCX3	1949	1740	2155	2173	2053	1782	1960	1358
RP4-545K15.4	1	0	1	1	0	1	0	0
RP4-545K15.5	27	22	25	34	19	28	16	15
RNU6-30P	4	9	6	9	1	4	5	2
ARMCX2	103	86	98	119	132	59	138	48
GHc-602D8.2	0	0	0	0	0	0	0	0
RNU6-587P	0	0	0	0	0	0	0	0
RP1-232L22__A.1	0	0	0	0	0	0	0	0
RP1-232L22__B.1	0	2	2	1	6	2	4	0
NXF5	0	4	0	2	4	2	5	0
ZMAT1	1071	507	1256	787	1663	510	1705	455
RP1-3E10.2	0	0	0	0	0	0	0	0
RNU6-345P	0	0	0	0	0	0	0	0
RP1-197J16.1	0	0	0	0	0	0	0	0
RP1-197J16.2	0	0	0	0	0	0	0	0
RP1-197J16.3	0	0	0	0	0	0	0	0
TCEAL2	1	0	0	0	7	1	6	2
TCEAL6	0	0	0	0	0	1	0	0
BEX5	167	107	194	143	186	127	183	103
RP1-158I15.1	0	0	0	0	0	0	0	0
TCP11X1	0	0	0	0	0	0	0	0
NXF2	0	0	0	0	0	0	0	0
GHc-1077H7.2	0	0	0	0	0	0	0	0
RP11-353J17.5	0	0	0	0	0	0	0	0
NXF2B	0	0	0	0	0	0	0	0
RP11-353J17.3	0	0	0	0	0	0	0	0
TCP11X2	0	0	0	0	0	0	0	0
TMSB15A	0	0	0	2	14	5	15	3
RP5-1100E15.2	0	0	0	0	1	1	0	0
NXF4	0	0	0	0	0	0	1	0
ARMCX5	432	341	461	490	382	351	373	290
RP4-769N13.6	55	54	90	83	82	69	69	45
RP4-769N13.7	1	0	5	3	2	2	7	2
RP5-1100E15.4	0	0	0	0	0	1	0	0
GPRASP1	450	372	433	399	987	182	1027	156
RNU6-589P	0	0	0	0	0	2	3	0
RP4-769N13.2	0	1	0	0	0	0	0	0
GPRASP2	55	45	52	66	31	22	32	43
BHLHB9	104	68	124	93	116	90	116	66
LL0XNC01-157D4.1	100	58	100	74	76	77	76	49
RP11-522L3.1	0	0	0	0	0	0	0	0
RP11-522L3.2	0	0	0	0	0	0	1	0
RP11-522L3.3	0	0	0	0	0	0	0	0
RP11-522L3.4	0	0	0	0	0	0	0	0
RP11-522L3.5	0	0	0	0	0	0	0	0
RP11-522L3.6	0	0	0	0	0	0	0	0
RP11-522L3.7	0	0	0	0	0	0	0	0
MTND5P26	0	0	0	0	0	0	0	0
RP11-522L3.9	0	0	0	0	0	0	0	0
RP11-522L3.11	0	0	0	0	0	0	0	0
LL0XNC01-237H1.2	47	47	46	46	29	27	26	14
RAB40AL	1	4	4	3	0	0	0	1
LL0XNC01-237H1.3	0	1	0	0	0	1	0	0
LL0XNC01-73E8.1	0	0	0	0	0	0	0	0
BEX1	1	4	1	1	4	0	4	6
NXF3	0	0	0	0	0	0	1	0
LL0XNC01-221F2.2	0	0	0	0	0	2	0	0
RP4-635G19.1	0	0	0	0	0	0	0	0
BEX4	1044	694	1077	942	883	491	944	393
TCEAL8	1067	734	1141	963	1428	1227	1557	979
LL0XNC01-177E8.2	0	0	0	0	0	0	0	0
TCEAL5	0	0	0	0	0	0	0	0
BEX2	404	241	411	391	597	296	593	249
TCEAL7	0	0	0	0	0	0	0	0
LL0XNC01-105G4.3	0	0	0	0	0	0	0	0
TCEAL9	42	15	45	21	33	11	25	12
BEX3	334	96	383	112	515	124	511	114
RP13-349O20.2	1	0	0	0	0	0	0	1
LL0XNC01-250H12.3	0	1	0	0	0	0	7	0
RAB40A	12	9	9	11	17	10	8	5
TCEAL4	80	51	73	63	99	34	95	40
GHc-857G6.7	2	0	1	2	3	0	2	0
TCEAL3	77	62	75	91	141	79	119	53
RP5-1055C14.4	0	0	0	1	1	0	0	0
TCEAL1	117	64	121	124	93	54	104	44
RP5-1055C14.6	0	2	0	0	0	0	0	2
MORF4L2	3371	3098	3308	3859	3299	3423	3444	2571
RP5-1055C14.7	134	58	126	120	103	50	87	47
GLRA4	1	2	0	2	0	0	2	1
TMEM31	2	1	0	2	2	2	5	1
PLP1	3	9	6	3	3	2	6	2
RAB9B	63	51	59	62	55	54	77	52
RNA5SP511	0	0	0	0	0	0	0	0
RP11-370B6.1	13	7	10	6	5	23	5	2
LL0XNC01-116E7.5	35	17	39	10	11	16	21	16
LL0XNC01-116E7.1	69	29	89	54	45	21	56	26
LL0XNC01-116E7.2	55	29	35	29	40	26	44	25
TMSB15B	68	30	61	29	54	43	51	33
LL0XNC01-116E7.4	7	7	8	12	5	3	8	6
DPPA3P1	0	0	0	0	0	0	0	0
H2BFWT	0	2	0	1	0	0	0	0
H2BFM	0	0	0	0	0	0	0	0
LL0XNC01-240C2.1	14	13	14	6	11	8	9	10
RP11-722G7.1	8	0	13	7	15	8	10	2
SLC25A53	354	129	368	140	290	185	296	144
ZCCHC18	171	47	222	48	127	57	111	32
FAM199X	2872	2388	2937	2874	2514	2488	2518	1669
ESX1	0	0	0	0	0	0	0	0
IL1RAPL2	1	0	0	0	0	0	0	0
RP3-519P24.2	1	0	0	0	0	0	0	0
LL0XNC01-144A10.1	0	0	0	0	0	0	0	0
TEX13A	0	0	0	0	0	0	0	0
KCTD9P2	0	0	0	0	1	1	0	0
RNU6-207P	0	0	0	0	0	0	0	0
NRK	0	1	0	0	0	0	0	0
SERPINA7	0	0	0	0	0	0	0	0
RP11-560L11.1	0	0	0	0	0	0	0	0
MUM1L1	0	0	0	0	0	0	0	0
RP1-19N1.1	0	0	0	0	0	0	0	0
RP11-565G2.1	0	0	0	0	0	0	0	0
RP13-483F6.1	0	0	0	0	0	0	0	0
RP13-483F6.2	0	0	0	0	0	0	0	0
CXorf57	170	126	184	112	380	270	416	173
MIR548AN	3	1	3	0	10	6	2	2
RNF128	1	0	0	2	0	0	0	0
TBC1D8B	11	11	5	4	21	11	27	4
MORC4	727	398	722	610	620	558	658	495
RIPPLY1	0	0	1	0	0	1	0	2
CLDN2	2	3	10	3	1	0	0	0
RP1-75H8.3	0	3	2	0	0	0	0	0
RBM41	836	490	888	597	855	807	712	552
NUP62CL	43	8	38	13	85	59	79	64
RP13-383K5.4	6	4	8	1	6	2	1	6
PIH1D3	2	0	0	1	0	0	2	0
MYCL2	0	0	0	0	0	1	0	0
RP1-320J15.3	1	3	2	0	3	10	0	3
RP1-3D11.1	0	0	0	0	0	0	0	0
RP1-3D11.2	0	0	0	0	0	1	0	0
FRMPD3	2	1	1	3	4	0	0	3
PRPS1	2129	1557	2239	2022	3151	2739	3204	2057
TSC22D3	3674	1782	3947	2401	2859	2036	3037	1637
NCBP2L	1	2	0	0	0	0	0	0
MID2	169	224	168	307	83	120	101	117
RP6-191P20.4	0	1	0	3	1	0	0	0
RP6-191P20.3	0	0	0	0	0	0	0	0
RP6-191P20.5	0	2	0	4	2	0	2	0
TEX13B	0	0	0	0	0	1	0	0
VSIG1	801	242	839	356	1041	498	1119	368
PSMD10	1408	1030	1402	1375	1317	1367	1474	1082
ATG4A	805	707	918	913	786	895	760	762
COL4A6	1	2	3	2	2	1	1	2
RP6-149D17.1	0	0	0	0	0	0	0	0
COL4A5	0	0	2	1	0	1	0	0
RP6-24A23.7	0	0	0	0	0	0	0	0
RP6-24A23.6	0	0	0	0	0	0	0	0
